"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Monocyte progenitors","B","MIF","CD74_CXCR4",0.498157041885977,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte-derived dendritic cells","B","MIF","CD74_CXCR4",0.44560146935661,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NK cells","B","MIF","CD74_CXCR4",0.195844696649095,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NKT cells","B","MIF","CD74_CXCR4",0.398106172995811,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma cells","B","MIF","CD74_CXCR4",0.487576558378352,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasmacytoid dendritic cells","B","MIF","CD74_CXCR4",0.390371766767109,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD4+ T cells","CD4+ T cells","MIF","CD74_CXCR4",0.304760604318794,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD8+ T cells","CD4+ T cells","MIF","CD74_CXCR4",0.312467205714846,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD10+ B cells","CD4+ T cells","MIF","CD74_CXCR4",0.370782184369076,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Erythroid progenitors","CD4+ T cells","MIF","CD74_CXCR4",0.343422378609055,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"HSPCs","CD4+ T cells","MIF","CD74_CXCR4",0.375182134274647,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Megakaryocyte progenitors","CD4+ T cells","MIF","CD74_CXCR4",0.385384789222008,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte progenitors","CD4+ T cells","MIF","CD74_CXCR4",0.392336126374581,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte-derived dendritic cells","CD4+ T cells","MIF","CD74_CXCR4",0.343307370988043,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NKT cells","CD4+ T cells","MIF","CD74_CXCR4",0.300799541386396,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma cells","CD4+ T cells","MIF","CD74_CXCR4",0.382291068753854,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasmacytoid dendritic cells","CD4+ T cells","MIF","CD74_CXCR4",0.294032090309498,0.03,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD4+ T cells","CD8+ T cells","MIF","CD74_CXCR4",0.340453586076925,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD8+ T cells","CD8+ T cells","MIF","CD74_CXCR4",0.348610192821683,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD10+ B cells","CD8+ T cells","MIF","CD74_CXCR4",0.409651421843196,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Erythroid progenitors","CD8+ T cells","MIF","CD74_CXCR4",0.381160908026805,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"HSPCs","CD8+ T cells","MIF","CD74_CXCR4",0.414208984076304,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Megakaryocyte progenitors","CD8+ T cells","MIF","CD74_CXCR4",0.424751463979193,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte progenitors","CD8+ T cells","MIF","CD74_CXCR4",0.431913878138455,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte-derived dendritic cells","CD8+ T cells","MIF","CD74_CXCR4",0.381040596730969,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NK cells","CD8+ T cells","MIF","CD74_CXCR4",0.157208667168811,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NKT cells","CD8+ T cells","MIF","CD74_CXCR4",0.336252982405599,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma cells","CD8+ T cells","MIF","CD74_CXCR4",0.421558478343377,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasmacytoid dendritic cells","CD8+ T cells","MIF","CD74_CXCR4",0.329063283573229,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"B","CD10+ B cells","MIF","CD74_CXCR4",0.180612792587761,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD4+ T cells","CD10+ B cells","MIF","CD74_CXCR4",0.394348681023649,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD8+ T cells","CD10+ B cells","MIF","CD74_CXCR4",0.403007524762332,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD10+ B cells","CD10+ B cells","MIF","CD74_CXCR4",0.4667486577927,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Erythroid progenitors","CD10+ B cells","MIF","CD74_CXCR4",0.437228171899284,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"HSPCs","CD10+ B cells","MIF","CD74_CXCR4",0.471434175586006,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Megakaryocyte progenitors","CD10+ B cells","MIF","CD74_CXCR4",0.482234137425225,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte progenitors","CD10+ B cells","MIF","CD74_CXCR4",0.489540970852528,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte-derived dendritic cells","CD10+ B cells","MIF","CD74_CXCR4",0.437102663376719,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NK cells","CD10+ B cells","MIF","CD74_CXCR4",0.190472828398107,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NKT cells","CD10+ B cells","MIF","CD74_CXCR4",0.389876188957953,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma cells","CD10+ B cells","MIF","CD74_CXCR4",0.478968828481916,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasmacytoid dendritic cells","CD10+ B cells","MIF","CD74_CXCR4",0.382200144000044,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD4+ T cells","CD14+ Monocytes","MIF","CD74_CXCR4",0.233498511509287,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD8+ T cells","CD14+ Monocytes","MIF","CD74_CXCR4",0.240025216028893,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Erythroid progenitors","CD14+ Monocytes","MIF","CD74_CXCR4",0.26658646565652,0.02,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"HSPCs","CD14+ Monocytes","MIF","CD74_CXCR4",0.294426852332418,0.02,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Megakaryocyte progenitors","CD14+ Monocytes","MIF","CD74_CXCR4",0.303500171233166,0.03,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte progenitors","CD14+ Monocytes","MIF","CD74_CXCR4",0.309718810220368,0.02,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NKT cells","CD14+ Monocytes","MIF","CD74_CXCR4",0.230157042253528,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasmacytoid dendritic cells","CD14+ Monocytes","MIF","CD74_CXCR4",0.224468688467553,0.03,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD4+ T cells","CD16+ Monocytes","MIF","CD74_CXCR4",0.246375593196958,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD8+ T cells","CD16+ Monocytes","MIF","CD74_CXCR4",0.253143363029397,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD10+ B cells","CD16+ Monocytes","MIF","CD74_CXCR4",0.305303231850947,0.04,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Erythroid progenitors","CD16+ Monocytes","MIF","CD74_CXCR4",0.280620246397216,0.02,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"HSPCs","CD16+ Monocytes","MIF","CD74_CXCR4",0.309308127287915,0.02,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Megakaryocyte progenitors","CD16+ Monocytes","MIF","CD74_CXCR4",0.31863294197567,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte progenitors","CD16+ Monocytes","MIF","CD74_CXCR4",0.325016957021681,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NKT cells","CD16+ Monocytes","MIF","CD74_CXCR4",0.242908245361292,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasmacytoid dendritic cells","CD16+ Monocytes","MIF","CD74_CXCR4",0.237001764716256,0.03,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"B","DC","MIF","CD74_CXCR4",0.185668149071955,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD4+ T cells","DC","MIF","CD74_CXCR4",0.402448173885475,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD8+ T cells","DC","MIF","CD74_CXCR4",0.411164126771467,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD10+ B cells","DC","MIF","CD74_CXCR4",0.475168516691618,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD16+ Monocytes","DC","MIF","CD74_CXCR4",0.156847085046156,0.02,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Erythroid progenitors","DC","MIF","CD74_CXCR4",0.445560458302283,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"HSPCs","DC","MIF","CD74_CXCR4",0.479862496969645,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Megakaryocyte progenitors","DC","MIF","CD74_CXCR4",0.490676299644923,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte progenitors","DC","MIF","CD74_CXCR4",0.497988019263547,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte-derived dendritic cells","DC","MIF","CD74_CXCR4",0.44543445108669,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NK cells","DC","MIF","CD74_CXCR4",0.195738239773587,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NKT cells","DC","MIF","CD74_CXCR4",0.397944178539826,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma cells","DC","MIF","CD74_CXCR4",0.487407639018421,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasmacytoid dendritic cells","DC","MIF","CD74_CXCR4",0.390210879174974,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD4+ T cells","Erythrocytes","MIF","CD74_CXCR4",0.339975928167172,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD8+ T cells","Erythrocytes","MIF","CD74_CXCR4",0.348127131491989,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD10+ B cells","Erythrocytes","MIF","CD74_CXCR4",0.409136903789428,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Erythroid progenitors","Erythrocytes","MIF","CD74_CXCR4",0.380659100236419,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"HSPCs","Erythrocytes","MIF","CD74_CXCR4",0.413692753098119,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Megakaryocyte progenitors","Erythrocytes","MIF","CD74_CXCR4",0.424231609262322,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte progenitors","Erythrocytes","MIF","CD74_CXCR4",0.431391831216803,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte-derived dendritic cells","Erythrocytes","MIF","CD74_CXCR4",0.380538849933892,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NK cells","Erythrocytes","MIF","CD74_CXCR4",0.156926932049096,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NKT cells","Erythrocytes","MIF","CD74_CXCR4",0.33577821757017,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma cells","Erythrocytes","MIF","CD74_CXCR4",0.421039671232289,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasmacytoid dendritic cells","Erythrocytes","MIF","CD74_CXCR4",0.328593644566754,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD4+ T cells","Erythroid progenitors","MIF","CD74_CXCR4",0.323718786764352,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD8+ T cells","Erythroid progenitors","MIF","CD74_CXCR4",0.331676083607613,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD10+ B cells","Erythroid progenitors","MIF","CD74_CXCR4",0.391534444665688,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Erythroid progenitors","Erythroid progenitors","MIF","CD74_CXCR4",0.363528042353062,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"HSPCs","Erythroid progenitors","MIF","CD74_CXCR4",0.39602566019063,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Megakaryocyte progenitors","Erythroid progenitors","MIF","CD74_CXCR4",0.406426433347236,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte progenitors","Erythroid progenitors","MIF","CD74_CXCR4",0.413501961702505,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte-derived dendritic cells","Erythroid progenitors","MIF","CD74_CXCR4",0.363410028335058,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NKT cells","Erythroid progenitors","MIF","CD74_CXCR4",0.319624599349263,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma cells","Erythroid progenitors","MIF","CD74_CXCR4",0.403274630317163,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasmacytoid dendritic cells","Erythroid progenitors","MIF","CD74_CXCR4",0.312622984817872,0.01,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD4+ T cells","HSPCs","MIF","CD74_CXCR4",0.334395072890073,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD8+ T cells","HSPCs","MIF","CD74_CXCR4",0.342481901406019,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD10+ B cells","HSPCs","MIF","CD74_CXCR4",0.403114137497654,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Erythroid progenitors","HSPCs","MIF","CD74_CXCR4",0.374789636151668,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"HSPCs","HSPCs","MIF","CD74_CXCR4",0.407649191358741,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Megakaryocyte progenitors","HSPCs","MIF","CD74_CXCR4",0.418143888990084,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte progenitors","HSPCs","MIF","CD74_CXCR4",0.425277254949389,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Monocyte-derived dendritic cells","HSPCs","MIF","CD74_CXCR4",0.374670118337553,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"NKT cells","HSPCs","MIF","CD74_CXCR4",0.330231792988504,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasma cells","HSPCs","MIF","CD74_CXCR4",0.414964743423704,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"Plasmacytoid dendritic cells","HSPCs","MIF","CD74_CXCR4",0.323108166306307,0.01,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD4+ T cells","Megakaryocyte progenitors","MIF","CD74_CXCR4",0.301794997120799,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"CD8+ T cells","Megakaryocyte progenitors","MIF","CD74_CXCR4",0.309459986154796,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
